DateTime, CaseName, Status, Mode, Number, LoadMult, NumDevices, NumBuses, NumNodes, Iterations, ControlMode, ControlIterations, MostIterationsDone, Year, Hour, MaxPuVoltage, MinPuVoltage, TotalMW, TotalMvar, MWLosses, pctLosses, MvarLosses, Frequency
"5/28/2018 2:27:58 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:29:12 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:29:41 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:41:47 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:45:32 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:46:22 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:50:23 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:51:10 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:55:05 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 3:17:05 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 11:33:58 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 12:34:24 PM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 12:35:46 PM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 1:01:04 PM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 1:02:28 PM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 1:22:35 PM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 1:31:21 PM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 2:48:53 PM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 3:58:02 PM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 4:05:02 PM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 7:20:42 PM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 7:21:09 PM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
